Source,Text,IsAI
PDF,"She's talking ab out getting shot, being 
thrown in prison, being hanged and suicide.She's jealous th at Peter confides in me and 
not in her, offended that Dussel doesn't re- spond sufficien tly to her flirtations and 
afraid her husband's going to squander all the fur-coat mone y on to- bacco.She 
quarrels, curses, cries, feels sorry for herself, laughs an d starts allover again.",no
PDF,"They're sure to have captured lots of men and equipment.Five 
German generals were killed near Cherbourg and two taken cap tive.",no
PDF,"Mrs. van D. promptly got a toothache as well!Yours, Anne M. Frank 
P.S.We've heard from Basel that Bernd* [Cousin Bernhard (Bu ddy) Elias].",no
PDF,"How can I make it clear to him that, while it may seem 
easy and wonderful, it will drag him down to the depths, to a pl ace where he'll no 
longer find friends, support or beauty, so far down that he ma y never rise to the 
surface again?We're all alive, but we don't know why or what for; we're all se arching for happiness; 
we're all leading lives that are different and yet the same.W e three have been raised 
in good famthes, we have the opportunity to get an education a nd make something of 
ourselves.",no
PDF,"Finally Peter and 
I leaned over the banister, straining our ears like a couple o f burglars to hear the 
sounds from downstairs.No unfamthar voices.Peter tip- toe d halfway down the stairs 
and called out, ""Bep!""",no
PDF,"The next morning: two mo re lids popped up; and 
that afternoon: four lids.Mr. van Daan hadn't gotten the jar s hot enough when he was 
sterthzing them, so Father ended up making jam every evening .We ate hot cereal with 
strawberries, buttermilk with strawberries, bread with st rawberries, strawberries for 
dessert, straw- berries with sugar, strawberries with sand .",no
PDF,"I feel so strong and capable of 
bearing burdens, so young and free!When I first realized thi s, I was glad, because it 
means I can more easily withstand the blows life has in store.But I've talked about these things so often.",no
PDF,"This is a point I think about quite often: why is it that rim ann oys me so much 
sometimes?I can hardly bear to have him tutor me, and his affe ction seems forced.",no
PDF,"I honest ly don't see any 
effective way of shaking him off and getting him back on his ow n two feet.I soon 
realized he could never be a kindred spirit, but still tried t o help him break out of his 
narrow world and expand his youthful horizons.",no
PDF,"Great news!An assassination attempt has been made on Hitler 's life, and for once not 
by Jewish Communists or English capitalists, but by a German general who's not only 
a count, but young as well.",no
PDF,"I'm used to not being taken serious ly, but only the 
""lighthearted"" Anne is used to it and can put up with it; the ""d eeper"" Anne is too 
weak.If I force the good Anne into the spotlight for even fift een minutes, she shuts 
up like a clam the moment she's called upon to speak, and lets A nne number one do 
the talking.Before I realize it, she's disappeared.",no
PDF,".if only there were n o other people in 
the world.",no
PDF,"Miep Santrouschitz Gies is still living in Amsterdam; her hu sband Jan died in 1993.Upon their arrest, the eight residents of the Annex were firs t brought to a prison in 
Amsterdam and then transferred to Westerbork, the transit c amp for Jews in the north 
of Holland.They were deported on September 3, 1944, in the la st transport to leave 
Westerbork, and arrived three days later in Auschwitz (Pola nd).",no
PDF,"After 
Auschwitz was liberated by Russian troops, he was repatriat ed to Amsterdam by way 
of Odessa and Marseille.He arrived in Amsterdam on June 3, 19 45, and stayed there 
until 1953, when he moved to Basel (Switzerland), where his s ister and her family, 
and later his brother, lived.He married Elfriede Markovits Geiringer, originally from 
Vienna, who had survived Auschwitz and lost a husband and son in Mauthausen.",no
PDF,"She thinks she's gorgeous, but she's not.J. and I can't s tand each other.Ilse Wagner is a nice girl with a cheerful disposition, but sh e's extremely fInicky and 
can spend hours moaning and groaning about something.",no
PDF,"He 's an obnoxious, 
two-faced, lying, sniveling little goof who has an awfully h igh opinion of himself.Max van de Velde is a farm boy from Medemblik, but eminently su itable, as Margot 
would say.Herman Koopman also has a filthy mind, just like Jopie de Beer , who's a terrible flirt 
and absolutely girl-crazy.",no
PDF,"Not only 
because I've never written anything before, but also becaus e it seems to me that later 
on neither I nor anyone else will be interested in the musings of a thirteen-year-old 
schoolgirl.Oh well, it doesn't matter.",no
PDF,"I stay ed there until I was six, 
at which time I started first grade.In sixth grade my teacher was Mrs. Kuperus, the 
principal.",no
PDF,"I lse Wagner has a 
Ping-Pong set, and the Wagners let us play in their big dining room whenever we 
want.Since we five Ping-Pong players like ice cream, especi ally in the summer, and 
since you get hot playing Ping-Pong, our games usually end wi th a visit to the 
nearest ice-cream parlor that allows Jews: either Oasis or D elphi.We've long since 
stopped hunting around for our purses or money -- most of the t ime it's so busy in 
Oasis that we manage to find a few generous young men of our acq uaintance or an 
admirer to offer us more ice cream than we could eat in a week.",no
PDF,We'll make it.The only subject I'm not sure about is math.,no
PDF,"I jumped for joy.Keesing was t rying to play a joke on 
me with this ridiculous subject, but I'd make sure the joke wa s on him.",no
PDF,"I wish I didn't have to go to school.My bike was stolen during E aster vacation, and 
Father gave Mother's bike to some Christian friends for safe keeping.Thank goodness 
summer vacation is almost here; one more week and our torment will be over.",no
PDF,"From now on I'll be free on Wednesday evening s. You see, my 
grandparents made me sign up for a wood-carving class, but ac tually I go to a club 
organized by the Zionists.My grandparents don't want me to g o, because they're 
anti-Zionists.",no
PDF,"It's all right for me to ha ve boys as friends.Nobody minds.Mother is always asking me who I'm going to marry when I grow up , but I bet she'll 
never guess it's Peter, because I talked her out of that idea m yself, without batting an 
eyelash.",no
PDF,"Lies, who's all thumb s, gets lost in the mayhem.My sister Margot has also gotten her report card.",no
PDF,"Vis ions of concentration 
camps and lonely cells raced through my head.How could we let Father go to such a 
fate?",no
PDF,In the country?In a house?In a shack?,no
PDF,"I was wearing two undershirts, three pairs o f underpants, a dress, and 
over that a skirt, a jacket, a raincoat, two pairs of stocking s, heavy shoes, a cap, a 
scarf and lots more.I was suffocating even before we left the house, but no one 
bothered to ask me how I felt.Margot stuffed her schoolbag with schoolbooks, went to get h er bicycle and, with Miep 
leading the way, rode off into the great unknown.",no
PDF,"Here's a description of the building.The large warehouse on the ground floor is used 
as a workroom and storeroom and is divided into several diffe rent sections, such as 
the stockroom and the milling room, where cinnamon, cloves a nd a pepper substitute 
are ground.Next to the warehouse doors is another outside' door, a separ ate entrance to the 
office.",no
PDF,"Yours, Anne 
FRIDAY, JULY 10, 1942 
Dearest Kitty, I've probably bored you with my long descript ion of our house, but I 
still think you should know where I've ended up; how I ended up here is something 
you'll figure out from my next letters.But first, let me continue my story, because, as you know, I wa sn't finished.",no
PDF,"When the van Daans arrive, we'll be able to bui ld cupboards and other 
odds and ends out of the wood piled in the attic.Margot and Mother have recovered somewhat.",no
PDF,"I'm looking forward to the arrival of the van Daans, which is s et for Tuesday.It will 
be much more fun and also not as quiet.You see, it's the silenc e that makes me so 
nervous during the evenings and nights, and I'd give anythin g to have one of our 
helpers sleep here.",no
PDF,"But this afternoon, when I wanted to rewrite something on Mot her's shopping list 
because her handwriting is so hard to read, she wouldn't let m e. She bawled me out 
again, and the whole family wound up getting involved.I don't fit in with them, and I've felt that clearly in the last few weeks.",no
PDF,"He promised to help Mr .Frank if it was 
ever necessary.As I recall, he was stationed in Maastricht.",no
PDF,"Father 
wants to start tutoring me then, but we have to buy all the book s first.There's little change in our lives here.",no
PDF,"Furthermore, Mrs. van D. is ticked off because we're using he r china instead of ours.She's still trying to find out what we've done with our plates ; they're a lot closer than 
she thinks, since they're packed in cardboard boxes in the at tic, behind a load of 
Opekta advertising material.",no
PDF,"Meanwhile, Peter had thought of a suitable time when no one wo uld be interested in 
either him or the book.At seven-thirty in the evening, when t he entire family was 
listening to the radio in the private office, he took his trea sure and stole off to the 
loft again.",no
PDF,"The male members of the van Daan contingent have built a very h andy wood-stained 
food safe, with real screens.Up to now this glorious cupboar d has been located in 
Peter's room, but in the interests of fresh air it's been move d to the attic.",no
PDF,"I've begun my schoolwork.I' m working hard at 
French, cramming five irregular verbs into my head every day .But I've forgotten much 
too much of what I learned in school.",no
PDF,"Yours, Anne 
FRIDAY, SEPTEMBER 25, 1942 
Dearest Kitty, 
Father has a friend, a man in his mid-seventies named Mr. Dreh er, who's sick, poor 
and deaf as a post.At his side, like a useless appendage, is hi s wife, twenty-seven 
years younger and equally poor, whose arms and legs are loade d with real and fake 
bracelets and rings left over from more prosperous days.",no
PDF,"The 
lamp was switched off, and he gingerly poked his head out from under the covers.It 
was all very amusing.",no
PDF,"Margot's and 
Mother's personalities are so alien to me.I understand my gi rlfriends better than my 
own mother.Isn't that a shame?",no
PDF,"What a do pe, don't you think?In any case, let's hope she stops talking about me.It's so funny to see how quickly Mrs. van Daan flushes.",no
PDF,"How dare they act that way!It's simp ly barbaric.I've been 
astonished, time and again, at such rudeness and most of all.",no
PDF,"Mother had no choice but to laugh at this ridiculous self-def ense, which irritated Mrs. 
van Daan.Not exactly a born debater, she continued her magni ficent account in a 
mixture of German and Dutch, until she got so tangled up in her own words that she 
finally rose from her chair and was just about to leave the roo m when her eye fell on 
me.",no
PDF,"A week ago I decided I didn't like this spot and have been on the lookout for more 
comfortable bathing quarters.It was Peter who gave me the id ea of setting my 
washtub in the spacious office bathroom.",no
PDF,"The days here are very quiet.Mr. Levinsohn, a little Jewish p harmacist and chemist, 
is working for Mr. Kugler in the kitchen.Since he's familiar with the entire building, 
we're in constant dread that he'll take it into his head to go h ave a look at what used 
to be the laboratory.",no
PDF,"Maybe 
it'll teach her not to be such a goody-goody.High time she lea rned.To end this hodgepodge of news, a particularly amusing joke t old by Mr. van Daan: 
What goes click ninety-nine times and clack once?",no
PDF,"There are also 
parts of Eva's Youth that talk about women selling their bodi es on the street and 
asking loads of money.I'd be mortified in front of a man like t hat.",no
PDF,"2 purses, 1 ice-skating outfit, 1 pair of skates, 1 case (cont aining powder, skin 
cream, foundation cream, cleansing cream, suntan lotion, c otton, first-aid kit, rouge, 
lipstick, eyebrow pencil, bath salts, bath powder, eau de co logne, soap, powder puff).Plus 4 sweaters @ 1.50,4 blouses @ 1.00, miscellaneous items @ 10.00 and books, 
presents @ 4.50.",no
PDF,"Every time the 
planes fly over, she's afraid they're going to drop their ent ire bomb load on Bertus's 
head.Jokes like ""Oh, don't worry, they can't all fall on him"" or ""One bomb is all it 
takes"" are hardly appropriate in this situation.",no
PDF,"Mother, Margot and I are once again the best of buddies.It's a ctually a lot nicer that 
way.",no
PDF,"The office staff stupidly 
forgot to warn us that the carpenter, or whatever he's called , was coming to fill the 
extinguishers.As a result, we didn't bother to be quiet unti l I heard the sound of 
hammering on the landing (across from the bookcase).I immed iately assumed it was 
the carpenter and went to warn Bep, who was eating lunch, that she couldn't go back 
downstairs.",no
PDF,"Daddy and I made the beds, and afterward I learned five i rregular French verbs.Quite industrious, don't you think?Margot and Peter were reading in our room, with Mouschi curle d up beside Margot on 
the divan.",no
PDF,"I can tell because I keep finding a whitish smear in my pa nties, and Mother 
predicted it would start soon.I can hardly wait.",no
PDF,"Mother and I are getting along better lately, but we're never close.Father's not very 
open about his feelings, but he's the same sweetheart he's al ways been.",no
PDF,"I don't mean to judge her; I don't 
have that right.I'm simply looking at her as a mother.",no
PDF,"They aren't consistent in their treatment of me.One day they say that Anne's a 
sensible girl and entitled to know everything, and the next t hat Anne's a silly goose 
who doesn't know a thing and yet imagines she's learned all sh e needs to know from 
books!",no
PDF,"Bread is delivered daily by a very nice baker, a friend of Mr. K leiman's.Of course, 
we don't have as much as we did at home, but it's enough.We also purchase ration 
books on the black market.",no
PDF,"If he comes, Mr. Dus sel will have to sleep 
in my room instead of Margot, who will have to make do with the f olding bed.* 
[*After Dussel arrived, Margot slept in her parents' bedroo m.] We'll ask him to bring 
along something to fill cavities with.Yours, Anne 
THURSDAY, NOVEMBER 12, 1942 
Dearest Kitty, 
Miep came to tell us that she'd been to see Dr. Dussel.",no
PDF,"Everything went smoothly.Miep told him to be at a certain 
place in front of the post office at 11 A.M., when a man would me et him, and he was 
at the appointed place at the appointed time.",no
PDF,"It is absolutely forbidden to listen to Ger man news bulletins 
(regardless of where they are transmitted from) and to pass t hem on to others.Rest hours: From 10 P.M. to 7:30 A.M.; 10:15 A.M. on Sundays.",no
PDF,"Cour ses in English, French, 
math and history offered at any hour of the day or night.Payme nt in the form of 
tutoring, e.g., Dutch.",no
PDF,"They often g o around with lists, 
knocking only on those doors where they know there's a big hau l to be made.They 
frequently offer a bounty, so much per head.",no
PDF,"And 
what would be the point of turning the Secret Annex into a Mela ncholy Annex?No matter what I'm doing, I can't help thinking about those wh o are gone.",no
PDF,"Yesterday 
I discovered a new pastime: using a good pair of binoculars to peek into the lighted 
rooms of the neighbors.During the day our curtains can't be o pened, not even an inch, 
but there's no harm when it's so dark.",no
PDF,"Yours, Anne 
PS.We also had presents for everyone downstairs, a few thing s .left over from the 
Good Old Days; plus Miep and Bep are always grateful for money .Today we heard that Mr. van Daan' s ashtray, Mr. Dussel's pict ure frame and Father's 
bookends were made by none other than Mr. Voskuijl.",no
PDF,"Everyone who came into the room burst into laughter w hen they saw the 
dangling sausages.It was such a comical sight.The kitchen was a shambles.",no
PDF,"Real slum kids with runny noses.I c an hardly understand 
a word they say.",no
PDF,Across from us is a houseboat.The captain lives there with hi s wife and children.,no
PDF,"Yours, Anne 
WEDNESDAY, JANUARY 13, 1943 
Dearest Kitty, 
This morning I was constantly interrupted, and as a result I h aven't been able to finish 
a single thing I've begun.We have a new pastime, namely, filling packages with powdere d gravy.",no
PDF,"It's quiet and safe 
here, and we're using our money to buy food.We're so selfish t hat we talk about 
""after the war"" and look forward to new clothes and shoes, whe n actually we should 
be saving every penny to help others when the war is over, to sa lvage whatever we 
can.",no
PDF,"Let me get away, away from e verything, away 
from this world!""But I can't do that.",no
PDF,"He has the 
misfortune of adoring foreign words without knowing what th ey mean.One afternoon 
we couldn't use the toilet because there were visitors in the office.Unable to wait, 
he went to the bathroom but didn't flush the toilet.",no
PDF,"The owner of the building sol d it without informing 
Mr. Kugler and Mr. Kleiman.One morning the new landlord arri ved with an architect 
to look the place over.Thank goodness Mr. Kleiman was in the o ffice.",no
PDF,"The black market is doing a booming business.If we had enough money to pay the 
ridiculous prices, we could stuff ourselves silly.Our gree ngrocer buys potatoes from 
the ""Wehrmacht"" and brings them in sacks to the private offic e. Since he suspects 
we're hiding here, he makes a point of coming during lunchtim e, when the warehouse 
employees are out.",no
PDF,"Oh, the guns are so loud!""-- which is another way 
of saying ""I'm so scared.""It didn't seem nearly as bad by candlelight as it did in the dar k. I was shivering, as 
if I had a fever, and begged 
Father to relight the candle.",no
PDF,"For a while t he firm Gies & Co. had 
two cats: one for the warehouse and one for the attic.Their pa ths crossed from 
time to time, which invariably resulted in a fight.The wareh ouse cat was always the 
aggressor, while the attic cat was ultimately the victor, ju st as in politics.",no
PDF,"A pair of straw thongs that were purchased f or 6.50 guilders were 
worn down to the soles within a week.Maybe Miep will be able to scrounge up 
something on the black market.It's time to cut Father's hair.",no
PDF,"""What kind of wound is it?""""Two frostbitten feet and a fracture of the left arm.""This is an exact report of the hideous puppet show aired on the radio.",no
PDF,"Number two: Mr. Voskuijlleft early last night, and we weren't 
sure if he'd given Bep the key and she'd forgotten to lock the d oor.But that was of little importance now.",no
PDF,"Aren't we smart!Let me tell you more about my ""time killers"" ( this is what I call 
my courses, because all we ever do is try to make the days go by a s quickly as 
possible so we are that much closer to the end of our time here) .",no
PDF,"Father 
had gone yer the important points with Mr. Kleiman, and there wasn't enough time to 
give Mr. Kugler a thor ough briefing.The gentlemen arrived from Frankfurt, and Father was alread y shaking at the thought 
of how the talks would go.""If only I could be there, if only I we re downstairs,"" he 
exclaimed.",no
PDF,"Suddenly she turned, her face contorted with pain, and said, ""I don't want to be 
angry with you.I can't make you love me!""A few tears slid down her cheeks as she 
went out the door.",no
PDF,"Two British planes loa ded with firebombs 
landed right on top of the 
German Officers' Club.The entire corner of Vijzelstraat an d Singel has gone up in 
flames.",no
PDF,"We found bread, c heese, jam and eggs in 
his cupboard.It's absolutely disgraceful that Dussel, who m we've treated with such 
kindness and whom we took in to save from destruction, should stuff himself behind 
our backs and not give us anything.After all, we've shared al l we had with him!",no
PDF,"And 
that nothing will have happened to us and our helpers long bef ore that time?No one!That's why each and every day is filled with tension.",no
PDF,"Pim is a big optimist, but he always has his reasons.Mr. Dussel makes up everything as he goes along, and anyone wi shing to contradict 
His Majesty had better think twice.",no
PDF,"Less than f ifteen minutes later 
the shooting started again.Mrs. van D. sprang out of bed and w ent downstairs to 
Dussel' s room to seek the comfort she was unable to find with h er spouse.Dussel 
welcomed her with the words ""Come into my bed, my child!""",no
PDF,"Yours, Anne 
TUESDAY, JUNE 15, 1943 
Dearest Kitty, 
Heaps of things have happened, but I often think I'm boring yo u with my dreary 
chitchat and that you'd just as soon have fewer letters.So I' ll keep the news brief.Mr. Voskuijl wasn't operated on for his ulcer after all.",no
PDF,"I've become very nearsighted and should have had glasses ages ago.(Ugh, won't I look like a dope!).",no
PDF,"Just t hink of it, walking down 
the street!I can't imagine it.",no
PDF,"Reading and knitting don't count either .I use that table and I'm 
not going to give it up!""",no
PDF,"They first discussed whether Anne should be allowed to use th e table, yes or no.Father said that he and Dussel had dealt with the subject once before, at which time 
he'd professed to agree with Dussel because he didn't want to contradict the elder in 
front of the younger, but that, even then, he hadn't thought i t was fair.",no
PDF,"The burglary caused another stir, but the Annex seems to thri ve on excitement.Naturally, we were glad the cash register and the typewriter s had been safely tucked 
away in our clothes closet.Yours, Anne 
PS.",no
PDF,"Actually, you may 
wonder if there's ever a day that passes without some kind of e xcitement.The first warning siren went off in the morning while we were a t breakfast, but we 
paid no attention, because it only meant that the planes were crossing the coast.",no
PDF,"Before lon g the smell of fire was 
everywhere, and outside it looked as if the city were envelop ed in a thick fog.A big fire like that is not a pleasant sight, but fortunately f or us it was all over, and 
we went baCk to our various chores.",no
PDF,"They apparently believe that good child-rearing includes t rying to pit me against my 
parents, since that's all they ever do.And not telling a girl my age about grown-up 
subjects is fine.",no
PDF,"TUESDAY, AUGUST 3, 1943 
Dearest Kitty, 
Things are going well on the political front.Italy has banne d the Fascist Party.The 
people are fighting the Fascists in many places -- even the ar my has joined the 
fight.",no
PDF,"But now we're paying the price for having had so little physical 
exercise; we're so stiff we can hardly turn our heads.The rea l calisthenics fell by the 
wayside long ago.Yours, Anne 
WEDNESDAY, AUGUST 4,1943 
Dearest Kitty, 
Now that we've been in hiding for a little over a year, you know a great deal about 
our lives.",no
PDF,"Approximately three o'clock.I have to get up to use the tin ca n under my bed, which, 
to be on the safe side, has a rubber mat underneath in case of le aks.",no
PDF,Creak...,no
PDF,"One forty-five.Everyone rises from the table and goes about their business.Margot 
and Mother do the dishes, Mr. and Mrs. van D. head for the divan , Peter for the attic, 
Father for his divan, Dussel too, and Anne does her homework.",no
PDF,"His opinion is the best, he knows th e most about 
everything.Granted, the man has a good head on his shoulders , but it's swelled to no 
small degree.",no
PDF,"Not a whit.From seven-fifteen to seven-thirty, from twelve -thirty to one, from two 
to two-fifteen, from four to four-fifteen, from six to six-f ifteen, from eleven-thirty 
to twelve.You can set your watch by them; these are the times f or his ""regular 
sessions.""",no
PDF,"I still have hopes that they'll come up with 
a substitute, made of tin or copper or some such thing, to remi nd the neighborhood of 
the clock.Everywhere I go, upstairs or down, they all cast admiring gla nces at my feet, which 
are adorned by a pair of exceptionally beautiful (for times l ike these!)",no
PDF,"Lost in thought, he 
shakes his head (over me, no doubt), but says no more.I keep on peeling.Then I look at Father, on the other side of me .",no
PDF,"""Well, why in the world not?""""Oh, be quiet, Mammichen!""* [*Mommy] 
""Mr. Frank always answers his wife.""",no
PDF,I watch the entire scene through a crack in the door.Mr. van Daan is angry and slams the door.,no
PDF,"Father.Be quiet, Ott o. Shh .",no
PDF,"This time, however, something wonderful is g oing on.On Wednesday, September 8, we were listening to the seven o'c lock news when we 
heard an announcement: ""Here is some of the best news of the wa r so far: Italy has 
capitulated.""Italy has unconditionally surrendered!",no
PDF,"He acted so normally, as though h e were just off to 
do an errand.Yours, Anne 
THURSDAY, SEPTEMBER 16, 1943 
Dearest Kitty, 
Relationships here in the Annex are getting worse all the tim e. We don't dare open 
our mouths at mealtime (except to slip in a bite of food), beca use no matter what we 
say, someone is bound to resent it or take it the wrong way.Mr. Voskuijl occasionally 
comes to visit us.",no
PDF,"But he'd already left and at that moment was still t iptoeing down the 
stairs.What must the passersby have thought when they saw th e manager putting on 
his shoes outside?Hey, you there, in the socks!",no
PDF,"They just had a flaming row about it and have entered the ""oh, m y sweet Putti"" and 
""darling Kerli"" stage of reconciliation.My mind boggles at the profanity this honorable house has had to endure in the past 
month.Father walks around with his lips pressed together, a nd whenever he hears his 
name, he looks up in alarm, as ifhe's afraid he'll be called up on to resolve another 
delicate problem.",no
PDF,"They wanted to sell an overcoat and a suit of Mr. van D. ' s, but were unable 
to find any buyers.His prices were way too high.Some time ago Mr. Kleiman was talking about a furrier he knows .",no
PDF,"What will the neighbors 
think of our smoking chimney?It's the same with the curtains.Ever since we first went into hiding, they've been 
tacked firmly to the windows.",no
PDF,"If I'm 
engrossed in a book, I have to rearrange my thoughts before I c an mingle with other 
people, because otherwise they might think I was strange.As you can see, I'm 
currently in the middle of a depression.I couldn't really te ll you what set it off, but I 
think it stems from my cowardice, which confronts me at every turn.",no
PDF,"It was just after five on Friday afternoon.I came out of my roo m and was about to 
sit down at the table to write when I was roughly pushed to one s ide to make room 
for Margot and Father, who wanted to practice their Latin.Th e fountain pen remained 
unused on the table, while its owner, sighing, was forced to m ake do with a very tiny 
corner of the table, where she began rubbing beans.",no
PDF,"I replied.But that evening, when my fountain pen still hadn't turned up , we all assumed it had 
been burned, especially because celluloid is highly inflam mable.",no
PDF,"We often 
laugh to ourselves because he has no memory, no fixed opinion s and no common 
sense.He's amused us more than once by trying to pass on the ne ws he's just heard, 
since the message invariably gets garbled in transmission.",no
PDF,"Oh, Hanneli, I hope that if you live to the end of the war and ret urn to us, I'll be able 
to take you in and make up for the wrong I've done you.But even if I were ever in a position to help, she wouldn't need it more than she does 
now.",no
PDF,"Then we were hopeful, no reason to doubt 
That optimism would win the bout, 
And by the time this year came round, 
We'd all be free, and s* and sound.Still, let's not Jorget it's St. Nicholas Day, 
Though we've nothing left to give away.We'll have to find something else to do: 
So everyone please look in their shoe!""",no
PDF,"On top of all the work she has to do!Margot and I received a brooch made out 
of a penny, all bright and shiny.",no
PDF,"In order to give me the feeli ng of calling my 
mother something that sounds like ""Mom,"" I often call her"" Mo msy.""Sometimes I 
shorten it to ""Moms""; an imperfect ""Mom.""",no
PDF,"I don't know.How lonely Grandma must have been, in spite of us.",no
PDF,"Wh y do I always think and 
dream the most awful things and want to scream in terror?Beca use, in spite of 
everything, I still don't have enough faith in God.",no
PDF,"I was offended, took it far too much to heart and was insolent a nd beastly to her, 
which, in turn, made her unhappy.We were caught in a vicious c ircle of 
unpleasantness and sorrow.Not a very happy period for eithe r of us, but at least it's 
coming to an end.",no
PDF,"And Father 
avoids all conversations having to do with Mother.I imagine a mother as a woman who, first and foremost, possess es a great deal of 
tact, especially toward her adolescent children, and not on e who, like Momsy, pokes 
fun at me when I cry.",no
PDF,"I a sked her whether, as 
proof of our friendiship, we could touch each other's breast s. Jacque refused.I also had a terrible desire to kiss her, which I did.Every tim e I see a female nude, 
such as the Venus in my art history book, I go into ecstasy.",no
PDF,"That night I lay in bed and cried my eyes out, all the i while mak ing sure no one 
could hear me.The idea that I had to beg Peter for favors was si mply revolting.",no
PDF,"When I was a little girl, way back in kindergarten, I took a lik ing to Sally Kimmel.His father was gone, and he and his mother lived with an aunt.",no
PDF,"I simply have to go on living and praying to God that, if we 
ever get out of here, Peter's path will cross mine and he'll ga ze into my eyes, read 
the love in them and say, ""Oh, Anne, if I'd only known, I'd have come to you long 
ago.""Once when Father and I were talking about sex, he said I was too young to 
understand that kind of desire.",no
PDF,"M oments later I felt his 
mouth and his wonderful cheek!Oh, Petel, come to me.",no
PDF,"Which of the people here would suspect th at so much is going on 
in the mind of a teenage girl?SATURDAY, JANUARY 15, 1944 
My dearest Kitty, 
There's no reason for me to go on describing all our quarrels a nd arguments down to 
the last detail.",no
PDF,"But what's the point of bo ring you with harsh 
words, spiteful conversations and tears when you know they b ore us even more?Mother has expressed a wish, which isn't likely to come true a ny time soon: not to 
have to see Mr. van Daan's face for two whole weeks.",no
PDF,"Anne Frank 
P.S.Father asked if I told you about the cake.",no
PDF,"Yours, Anne 
MONDAY, JANUARY 24, 1944 
Dearest Kitty, 
A very strange thing has happened to me.(Actually, ""happene d"" isn't quite the right 
word.)Before I came here, whenever anyone at home or at school talke d about sex, they 
were either secretive or disgusting.",no
PDF,"Yes we are, he answered.""Boche is a tomcat.""",no
PDF,"""Peter, the German word Geschlechtsteil means 'sexual orga n,' doesn't it?But then the 
male and female ones have different names.""""I know that.""",no
PDF,"I've come to the conclusion that on ce you begin your search, 
you have to keep digging deeper and deeper into the past, whic h leads you to even 
more interesting discoveries.Although I'm extremely diligent when it comes to my schoolwo rk and can pretty much 
follow the BBC Home Service on the radio, I still spend many of my Sundays sorting 
out and looking over my movie-star collection, which has gro wn to a very respectable 
size.Mr. Kugler makes me happy every Monday by bringing me a c opy of Cinema & 
Theater magazine.",no
PDF,"We know 
the punch line of every joke before it gets told, so that whoev er's telling it is left to 
laugh alone.The various milkmen, grocers and butchers of th e two former housewives 
have been praised to the skies or run into the ground so many ti mes that in our 
imaginations they've grown as old as Methuselah; there's ab solutely no chance of 
anything new or fresh being brought up for discussion in the A nnex.Still, all this might be bearable if only the grown-ups weren 't in the habit of repeating 
the stories we hear from Mr. Kleiman, jan or Miep, each time em bellishing them with 
a few details of their own, so that I often have to pinch my arm u nder the table to 
keep myself from setting the enthusiastic storyteller on th e right track.",no
PDF,"Yours, Anne 
SUNDAY, JANUARY 30, 1944 
My dearest Kit, 
Another Sunday has rolled around; I don't mind them as much as I did in the 
beginning, but they're boring enough.I still haven't gone to the warehouse yet, but maybe sometime soon.Last night I went 
downstairs in the dark, all by myself, after having been ther e with Father a few nights 
before.",no
PDF,"""We won't even be able to leave the house.The warehouse is so u nstable it'll collapse 
if there's a flood.""",no
PDF,"This is the safest place.We'll try to talk Kleiman and his family into coming here to li ve with us.We'll 
somehow get hold of a bag of wood shavings, so we can sleep on th e floor.",no
PDF,"""We'll have to cook on the wood stove.Filter the water and boi l it.",no
PDF,"We've forgotten how to laugh -- I mean, laugh ing so hard you can t 
stop.This morning I had ""the giggles""; you know, the kind we used to have at school.",no
PDF,"I feel as if I were about to explode.I know cryi ng would help, but I 
can't cry.",no
PDF,"Mr. van Daan side d with him, and 
Dussel had to back down.That was it.The reason for the disagreement wasn't particularly intere sting in and of itself, but 
Peter has apparently taken the matter very much to heart, bec ause this morning, when 
I was rummaging around in the crate of books in the attic, Pete r came up and began 
telling me what had happened.",no
PDF,"WEDNESDAY, FEBRUARY 16, 1944 
Peter and I hadn't talked to each other all day, except for a fe w meaningless words.It 
was too cold to go up to the attic, and anyway, it was Margot's b irthday.",no
PDF,"""Yes, I've been through them all.""By this time I was at the bottom of the stairs, and he examined t he pan of potatoes 
he was still holding.",no
PDF,"Peter added, ""The Jews have been and always will be the chosen people!""I answered, ""Just this once, I hope they'll be chosen for some thing good!""",no
PDF,"Honestly, can't she credit me with some intuition?She alway s looks at me so oddly 
when I go to Peter's room.",no
PDF,"I put my head in my arms and sobbed my heart out.The 
tears streamed down my cheeks, and I felt desperately unhapp y. Oh, if only' 'he"" had 
come to comfort me.",no
PDF,"Mrs. 
van D. dons a long apron, a black wool jacket and overshoes, wi nds a red wool scarf 
around her head, scoops up a bundle of dirty laundry and, with a well-rehearsed 
washerwoman's nod, heads downstairs.Margot and I do the dis hes and straighten up 
the room.",no
PDF,"But I also looked out 
the open window, letting my eyes roam over a large part of Amst erdam, over the 
rooftops and on to the horizon, a strip of blue so pale it was al most invisible.""As long as this exists,"" I thought, ""this sunshine and this c loudless sky, and as long 
as I can enjoy it, how can I be sad?""",no
PDF,"Not at the houses and the rooftops, but at th e sky.As long as you 
can look fearlessly at the sky, you'll know that you're pure w ithin and will find 
happiness once more.",no
PDF,"I'm sentimental, I know.I'm despondent and foolish, I know t hat too.",no
PDF,"Yours, Anne 
P.S.We'd be delighted if you could hunt up a good detective fo r us.",no
