Source,Text,IsAI
YouTube,0:35 was the moment that gave me chills and made me geek out like a kid straight outta high school 💯🔥🐐,no
YouTube,"0:54  😂😂😂 I FOUND IT SO FUNNY HOW SHE SAID:

“WE’RE STILL FRIENDS, RIGHT?”-",no
YouTube,"Cap : Brooklyn 
Miles : Brooklyn
Cap and Miles : Friends",no
YouTube,"0:25 I feel like Stark saying ""neither we"" felt like Heimdall saying ""then i need no longer obey you""",no
YouTube,Ppohnjhhhcjmksjijyr9d4njbkxkjcbjhhjcjb h jbc jc jjhjnjknx jn  ncjx lkjc ijjidsvjihjibjkx shkldsk  jddwcljjpioqdeoiqrwcghewifefwhfw1rijrw1fjewfubkhcewpokhfeahgud,no
YouTube,Why in Agent Of Shield Season 6 doesn't mention about the Snap?🤔,no
YouTube,"I wonder when the next big thing for a cinematic experience like this could come. For all I know, MCU is way far from regaining this kind of hype again.",no
YouTube,"""And get this man a shield"" givies me goosbumps everytime",no
YouTube,Infinity War was 6 years ago today. We've.... grown up.,no
YouTube,It’s 2024 and this trailer still puts a smile on my face,no
YouTube,Rewatching this era of marvel was HYPE but I hope they get better releasing movies like back then,no
YouTube,"Avengers: Infinity War is one of the biggest Marvel movies and one of the best. Everything like the insane budget, the huge amount of incredible effects, music used epically, the crossover of characters, and consequences for once.",no
YouTube,"1:59 me and the alt accounts coming to defend one of my homies 
Also false advertising for the 
combined it with the hulkbuster made it seem the avengers were United here because it seemed Ironman was gonna be in black panther land (yes I know the name )
1:59 me and the children in my basement trying to escape the hurricane back a while ago",no
YouTube,"I'm curious if GTA VI trailer will beat this in views, honestly I don't think so but we'll see, it beat the Endgame already.",no
YouTube,"My old friends, Og Fortnite, peak mcu, peak Youtube, Infinity war, and my youthful childhood energy, this will be a time to remember",no
YouTube,"It's December 2023 and here I am watching this, even though the years have passed, this trailer still looks amazingly incredible, I wish the MCU would once again excite and surprise like before",no
YouTube,Just end this awful multiverse saga and do the mutants like  the infinity saga,no
YouTube,This trailer will always be remembered as the greatest goosebumps trailer ever.❤,no
YouTube,El mcu tiene mucho potencial  para seguir dandonos tremendas joyas de sagas pero se les a ido de las manos,no
YouTube,This trailer is probably the greatest movie trailer of ALL TIME!!!,no
YouTube,After five years things are not going well for MCU ... We re missing old times,no
YouTube,"I'd Forgotten The Excitement Of Not Knowing, The Delights Of Uncertainty.",no
YouTube,1:37 i used to watch that all of the time. I knew from that point the Avengers needed everyone.,no
YouTube,6 years later and still the hardest movie trailer to ever drop,no
YouTube,Dread it Run From it Destiny Still Arrives Fuckin Goosebumps Righthere,no
YouTube,Pov : cuando marvel studios hacia buenas peliculas y no la basofia de ahora,no
YouTube,Still full of body getting goosebumps 🔥🔥🔥....dread it run from it Destiny still arrives.....and get this man a shield 🛡️❤...and that background score just elevated whole thing,no
YouTube,Infinity war alone was better than every Avatar movie combined 🤦‍♂️,no
YouTube,"After 6 years, it's still the best movie trailer I've ever watched.",no
YouTube,"I hope Avengers 5 and 6 gives us chills like this, Kevin Feige is definitely working hard to get marvel back to what it was",no
YouTube,"Esse foi o auge absoluto da Marvel, duvido muito que algum dia teremos algo nesse nível",no
YouTube,"Despues de 6 años vuelvo a ver el trailer de Avengera Infinite War, que me iso gritar de la emocion por querer verla ya en el cine!!!",no
YouTube,"Thanos is arguably the most charismatic villain in movie history. “In time you will know what it’s like to lose. To feel so desperately that you’re right, that to fail all the same. Dread it. Run from it. Destiny still arrives.”",no
YouTube,😢😢😢 I remember when I watched this film in theaters !COME BACK 2018!,no
YouTube,This along with endgame and spider man no way home were the best marvel films made back in the days .,no
YouTube,I still don't understand why is there HULK in thumbnail...,no
YouTube,"""...so when they needed us, we could fight the battles, that they never could...""",no
YouTube,I’m sad it’s over but I’m happy it happened. We will have many more great experiences in our lifetime. We just need to accept change. I turn 18 in 30 minutes. Im ready for the adventure.,no
YouTube,Only thing that would've made this an even better masterpiece is having Hulk run into the battle in wakanda for a rematch,no
YouTube,"Até hoje eu lembro da primeira vez que eu vi esse trailer e da primeira vez que vi em casa sozinho, pareecia um retardado gritando, saudades...",no
YouTube,"""As long as there are those that remember what was, there will always be those that are unable to accept what can be. They will resist "" the last words of wisdom from Thanos who predicted even Marvel's future decline 😂",no
YouTube,"Infinity war is not just the best MCU film going, but one of the best films ever put to together. They hype and drama around endgame can't be matched, but in the terms of absolute quality, infinity war is in a league of it's own. It's our generation's very of the godfather, shawshank, titanic, silence of the lambs. An absolute masterpiece",no
YouTube,This hands down the greatest trailer of all time I don’t care,no
YouTube,Peak of MCU  ... never going to get anything near anytime soon ... even Avengers 5/6 ... The way it goes seems like that....,no
YouTube,"Bring back Jonathan Majors he did nothing wrong, you guys kept josh brolin and Jeremy renner",no
YouTube,"This trailer reached 150M in 4 months, GTA VI trailer reached 150 in 10 days. That thing gonna be the greatest game till date or the greatest disappointment ever, No in-between",no
YouTube,"It’s been over 5 years since this movie’s release now in 2023, and it was the greatest superhero release of all time. The hype, the timing and the execution. In one word PERFECTION. Back when marvel had its own fan base and not everyone knew about it",no
YouTube,"01:59 the green Hulk running with his allies
never happens in the released movie.",no
YouTube,"Lol I never noticed that they show Hulk in wakanda, but hulk was no show in wakanda",no
YouTube,This is one of the best quotes I've ever heard from Thanos man. Why wasn't this in the movie???? 1:37,no
YouTube,To think that me and my older brother watched this trailer together when it dropped and watched it in theater and unfortunately he’s no longer with us. It definitely changes the dynamic of watching it again,no
YouTube,"I know people who watched Infinity War in the cinema and they don't watch Marvel anymore, I think they are doing the right thing.",no
YouTube,I hate myself for not being able to watch this movie in the cinema,no
YouTube,It was the best production I've ever watched in my life.,no
YouTube,1:54 - 1:59 - 2:02 Like bro it’s 2023 and about to be 2024 and this still hypes me up I swear bro like this trailer will never fail me and this is the best avengers  movie that was ever created 🔥🔥🔥,no
YouTube,"Introducing this to my 6 year old daughter. On the question of whether she should push the fat man onto the tracks to save the 5, she gave the following novel answer. Yes, because it takes a long time to get fat, and if you're fat it means you have already lived a lot so the not fat people should live",no
YouTube,"Waw antusias,penuh gagasan dan bervariasi dengan semua kalangangan mahasiswa dari berbagai komunitas masyarakat yg berbeda lingkungan dengan tema y yang begitu dan yg terpenting  masih dengan kepala dingin mengesampingkan ego dan emosi untuk menemukan apa yg terbaik dan sebenarnya dibutuhkan dari  diskusi .
Kalau DIINDONESIA diskusi seperti ini dengan tema sangat sensitif dan menyangkut moral sudah saling bunuh 😁 karena orang INDONESIA SANGATLAH LEMAH AKAN MORAL sangat agresif dan tak terkontrol karena hanya mengedepankan ego dan mengesampingkan penjelasan ilmiah👏👏👏👍👌♥️ iam from INDONESIA KEDIRI JAWATIMUR",no
YouTube,Anyone else been watching this video for years and always bail around the 30-minute mark? 😂btw this is the first comment in 2024🎉🎉🎉,no
YouTube,I wish I had made a harder attempt and strive to pursue some type of education in this school/university. It just at the time seemed to out of reach and complicated. Now watching this I can't help but feel I could have been sitting in one of those seats learning and engaging my mind. I wish anyone who attempts their courses and is trying to graduate the best of luck and please use this opportunity to better things for us all in the world.,no
YouTube,As if a bunch of rich people have any idea about doing the right thing.,no
YouTube,"The Trolly Hypothetical is hypothetical; is an honest answer possible and this is the lesson for me.  I get nothing from arguing a point of view I do not have.  As far as pushing someone over a railing or steering a vehicle into someone, maybe the person who asked a stupid question, this has been researched by Dan Ariely a behavioral economist.  Steering a vehicle is one step removed, psychologically, from actually getting your hands dirty.  It's why people who would never steal might cheat on their taxes.

Is it moral to wreck the philosophical point?  The only for real here is will I be able to sleep at night?  I am affected by any decisions I make, if it's an honest reaction and I could have chosen better what am I guilty of?  The time traveler is not supposed to change anything because it could always make things worse, not that it will but that it might.'  Everybody dies, how many will leave behind a legacy of courage.

Imagine three men making a pact to save this cabin boys life for rescue could come at any moment.  The boat is found and they have all succumbed to the elements, dead.  A diary of their efforts is found.  Their story lifts up millions in a movement to self sacrifice over self indulgence, even over utility.  Is it better to die heroically than to live at any cost?  Does this sound like post modernism over modernism?",no
YouTube,"Is this about Harvard's regressive position that it's ok, in certain ""contexts,"" to threaten Jews and Blacks  with genocide?",no
YouTube,It may suggest that we have criminals to deal with.,no
YouTube,Plato that you have firm ground don’t seek to exploit it but rather cultivate it.,no
YouTube,"Islam as I have had benefit of study, if within the movement of your self save as many people as you can but in the law of Islam if God call someone home do not harm the spirit by cutting of the flesh.",no
YouTube,"A very old law was broken in Islam: This law was about this law was of the path of one’s soul it was to have the sufferings in body is individual and no cutting of the body not allowed, This is Islamic law. The west thought the dumb less then this was aparadoxical mistake in iterduction of a state.",no
YouTube,If within the codex the person is in repatriation of force against the codex or in show attempt to change the meaning of right of individual safety of harm from any other human being that is a violation of law.,no
YouTube,"It was how should your person act upon violence to one, codex of old law god forgave the one in peace, and for the one who took thought into action was criminal.",no
YouTube,"C'est très constructif, je le trouve, merci. Ce qui m'a impressionné c'est la méthode de ce professeur, qui consiste à développer un échange entre lui et l'ensemble des étudiants.",no
YouTube,"Professor seems a big fan of Jeremy Bentham (utilitarianism) because he is maximizing the utility by taking every argument under consideration, making everyone think that they are right, thereby increasing the confidence of his students without even letting them know that everyone of them is not right. Good of him to warn everyone in the beginning about the risks of studying political philosophy.",no
YouTube,"Moral Question???If Jesus Christ was crucified or Killed then No Salvation for Christianity,How can we address this Moral Question ❓❓❓❓",no
YouTube,Steve life may have contributed Much more than the three Family members in the world,no
YouTube,"Before Jesus Christ was crucified by Jews in Israel, a lottery was conducted to justify the death of the Crucifixion of Jesus Christ on the Cross",no
YouTube,"Lottery in making decisions on human life is Morally and legally wrong, UDHR Protects each and everyone rights",no
YouTube,"All human beings have alienable rights given to us  by almighty God, only GOD who created us can take Our life by any means",no
YouTube,Why did the Palestine and Israel conflict continue from 1945 to Date? What Went Wrong?,no
YouTube,"“Free at last, Free at last, Thank God almighty we are free at last.”
  ~President Claudine Gay",no
YouTube,Is there someone who teaches at Harvard I can talk to?,no
YouTube,"Hmm, seems applicable to what is going on Israel vs Gaza",no
YouTube,What is his point for this lecture? Can anyone explain kindly?,no
YouTube,"Putin is teaching you the Moral side of Murder, what else could you ask?",no
YouTube,The black guy on glasses is still on the dial-up internet.,no
YouTube,"Harvard University's ""Justice with Michael Sandel"" course, which is available on YouTube, is intellectually stimulating and thought-provoking. Sandel's engaging teaching style and thorough investigation of ethical theories make difficult philosophical topics comprehensible to a wide range of students. The course fosters critical thinking and vibrant discussions by challenging beliefs on morality, justice, and cultural standards. The professor engages with the course participants, which adds to the intrigue. Overall, it's an enjoyable experience for anyone interested in justice, ethical arguments, critical thinking, and analytical reasoning. Sandel's Socratic method applies moral and political theories and concepts to everyday life, facilitating his audience in comprehending otherwise difficult philosophical ideas.",no
YouTube,If she have any MORAL VALUE she need Resign immediately from HARVARD UNIVERSITY.,no
YouTube,My answer to first question will be I'll choose to turn the steering wheel to the left,no
YouTube,How come this is recommended to me only after 14 years of being uploaded?🥹,no
YouTube,I wonder how many Harvard students cheated on their SAT’s to get in? The rot at Harvard runs deep as evidenced by Queen Thief of Ideas Claudine Gay! 😂,no
YouTube,"In the first question, it becomes murder if I turn the trolley versus an accident if I don't.

In the second question, it's about five or one.


Truth is that I would protect my conscience by not becoming an intentional murderer of one and start yelling at the top of my lungs for the five to move.",no
YouTube,I wonder if current Harvard is what it felt like when the Nazis started to take control and people ignored the red flags,no
YouTube,Thanks Harvard you saved me a pile of cash my kid will not be going to there I would send her to a community college before yours she doesn’t need to become a terrorist,no
YouTube,"00:08 A trolley car is hurdling down the track with five workers ahead and one worker on a side track.
03:14 The dilemma of sacrificing one life to save five lives.
08:43 The moral dilemma of making difficult choices in ethical situations
11:22 Taking organs from a healthy person to save five others.
17:17 Reading philosophical books carries personal and political risks
19:57 Public policy and political philosophy may not always make you a better citizen
25:00 Organ transplantation and moral arguments
27:50 Bentham's idea is to maximize utility.
32:36 Three men killed and cannibalized a cabin boy while stranded at sea.
35:07 In a desperate situation, necessity can morally exonerate illegal acts.
39:29 Consent does not morally justify killing
41:40 Cannibalism is morally objectionable.
46:01 The main moral issue is the lack of consulting the cabin boy, causing him to have no idea what was going on.
48:06 Murder is murder, regardless of circumstances
52:26 Agreement to a fair procedure justifies the result.",no
YouTube,"I hope to meet this doctor, i have some what different perspective and I'm really want to discuss it with the specialists, at first I'm a dentist, not a philosopher. my answer is confined to the answer of this question if i didn't take an act who will be killed the four people or the the other one? this is the correct thing to do 
because first let's assume that the 4 people are in the orginal direction of the train, if I chosed to change the direction of the train to save the 4 people in this situation i give the death path to someone in previously save condition as the check up patient 😂 . we must see the death as a consequence for each group 
the single person doesn't have logic of death unless an alteration is made by me this make me the killer but if i didn't interfere this will kill 4 person i know that but make the maintenance workers a killers but not me and the 4 persons are not killed but get consequenced  by the action of the maintenance worker not me, but let's says that im a member of maintenance team and taking an action is upon me here i will choose the single person to be killed or my self if this will rescue the 5 persons if this possible, and here i must think about how i can minimize the consequences if all of this is because of me 
. lets say what's make me agreed with this because the short sighted and long sighted benefits the long sights  will save more people in the future if 4 people are killed by a corruption in maintenance team this will improve the daily check up before launching the train but the short sighted opinion says killing one is better than 4 sacrifices. so please any one can help me here ? I'm really didn't understanding most of tge video because my motger tongue is Arabic as well as i live in Yemen where the war were our childhood teacher 😅 but as they said to me the nerd  is nerd, even if he explains the earth end,
the forest role must be respected by humans in this situation",no
YouTube,Kalo di indonesia kaga ada yg mau nanya nih pada diem wkwk,no
YouTube,Quand un enfant arrive la c’est qu’il n traînée pas dans la rue maquillée comme une pute ni passer son temps à regarder hanouma et nabilla,no
YouTube,OMG!!! What a hell of a professor!! This is what all schools in America need!!!,no
YouTube,14 years old and still better quality than my 2023 lecture recordings in 480p,no
YouTube,"Back in times, a good old citizen of Athends told socrates that “If you don’t wanna conflict with the society, quit philosophy. Get real. Go to business school.”",no
YouTube,"2.1.2	The risk of the philosophy/ this course

It teaches what we already know. It works by taking what we know from the familiar/ unquestioned settings and making it strange. That’s how those examples worked. 
Philosophy estranges us from the familiar. Not by supplying new information, but by invading and providing a new way of seeing. But here is the risk: Once the familiar turns strange, it’s never quite the same again. Self-knowledge is like lost innocence. Once you know it, it cannot be unknown.",no
YouTube,Your president must resign! Your satanic spirit shall not continue.  Repent!,no
YouTube,"say to all do meeting - according to the Bible Genesis and Tanakh 25-27 Esau will serve Jacob, those Europeans will serve the Jews, therefore on the Westare needed - negroes  Arabs latinos , therefore there is no wall Mexico, only they can save the United States from the occupation of Trump and Nathan satan - Chabad  with the book Tanya according to which Rosenberg created fascism to Hitler, and Trump bribed the court-political scientist Khrushchev, but these Democrats - negroes Latinos , Arabs for Hamas, so in order to prevent the fascist occupation of usa with a dictatorship and then the whole world and Israel, under Trump's victory and Nathan will not leave, they want Hamas and are against the death penalty, and they do not believe occupant Israel. and the Republicans are esau, they are potentially slaves of Israel and for Trump, so the Republican are harming, and only the Democratic party is saving the world and usa from slavery - that's the political science---------
of these universities",no
YouTube,HARVARD UNIVERSITY: Committed to molding young minds into liberal lumps of crap.,no
YouTube,"These trolley problems involve delicate judgement, so they rely on the details. With deviating the trolley, you still have the scenario that the workers would jump out of the way, which allows you to push some responsibility onto them.",no
YouTube,"Is you see !!
About this so eazy to think😂",no
YouTube,Only baba why not stop problem and sitake pleplo away not only bababa😂😂,no
YouTube,I not kill dame pleplo !! What i say is true Sure wenn Say not true for me,no
YouTube,"Head over to our shop to get exclusive kurzgesagt merch and sciency products designed with love. 
Getting something from the kurzgesagt shop is the best way to support us and to keep our videos free for everyone. 
►► http://kgs.link/shopkgs
(Worldwide Shipping Available)",no
YouTube,Optimistic nihilism... I've been following that without knowing what it was all my life...,no
YouTube,I love this video. It's like The Hitchhiker's Guide to the Galaxy is my personal therapist.,no
YouTube,"I’m not a nihilist, in fact I’m a Christ follower. Y'all need some Jesus.",no
YouTube,I think the best answer for human existence is religious transhumanism. The idea that god has given humanity a duty to use the time we have to give us more time.,no
YouTube,I always come back to this.  It’s been a rough couple months. I’m currently sitting at my desk trying not to cry because everytime I watch this it makes me feel… free.,no
YouTube,"Whenever I feel lost, I always come back to this video and been doing that since 5 years ago. Thank you Kurzgesagt. You have no idea how many times this video has saved me.",no
YouTube,The video is brilliant but why do I pick late night to watch such videos? 🥲,no
YouTube,"""Close your eyes count to 1. That's how long forever feels"" One of the most comforting line.",no
YouTube,This video gave me chillllllls such great thinking in this video,no
YouTube,"Normies think nihilism means nothing matters boo hoo
Me: nothing masters hell yeah",no
YouTube,propaganda designed to make you feel that life is meaningless,no
YouTube,"A video that starts with ""optimistic"" made me burst into tears. Good job guys 😂",no
YouTube,"I had major existential dread, and it peaked when they said ""close your eyes count to one, that's how long forever feels"" and tyhen it just flatlined after that. THIS IS SUCH A GREAT VIDEO",no
YouTube,This one video single-handedly solved all of my existencial crisis,no
YouTube,You'd have to be insane to take this seriously. Or deceived.,no
YouTube,"We became conscious only ""a few hundred thousand years ago"" (0:04)? Is that really true? If so, ""conscious"" in what sense?",no
YouTube,"The true, the way, the life, is Jesus. Repent and believe in the gospel of Jesus, the Son of God, the Savior of the world. Resurrection is over the death, eternal life is over the human life.",no
YouTube,"Life is precious and wonderful, but it's not worth killing yourself over.",no
YouTube,"this videos comment section is just people that think life has no purpose trying to convince themselves that it doesn't matter because they don't want to admit that it does, since your brain wants you alive",no
YouTube,"next time someone asks me my age I'll say ""If I'll live up to 100 years sharp, with this week I would've already finished this and that per cent of it"" haha",no
YouTube,"So if i kill a person it doesn't matter?
I have aggressive ocd,and this doesn't help me at all,it made me so anxious",no
YouTube,After breakup this video helped😅😅😅 rather than those motivational videos.,no
YouTube,I keep going to write about this topic...but I don't think anyone could do a better job than this.,no
YouTube,"Thank you for this recording! My questions are, what is the ultimate arboretum branch, or limb of pan psychic nihilistic philosophy, and does it greatly overlap with optimistic nihilism? Why is nihilism considered a powerful means of Marxist-Leninist post-capitalistic society? Why is democracy often rooted in nihilism? Is nihilism discovered or invented according to thinkers like Nietzsche and Kierkegaard? Finally, why is Nietzsche skeptical of the Lebensworld associated with Dystopias, and advocated Liberation through self-actualized Hedonism? Also, why is nihilism considered a post-linguistic positivist movement, with roots anchored in Heidegger's politics? What is the ultimate aesthetic form of mereological nihilism? Finally, does mereological nihilism ever greatly overlap with political nihilism, according to thinkers like Rousseau, Locke, and Hobbes?",no
YouTube,I'm being hypnotized in an organized way and I don't have any evidence to report it. I'm in Indonesia and I can't/don't speak English yet. Thank you kurzgesagt,no
YouTube,"What will you do when you are hypnotized in an organized manner, and you have no evidence to report it",no
YouTube,I was looking at the moon and I was thinking. At any time I could die or every person on this planet could die and I would be unconscious. Even if god exists or not the outcome would still be terrifying. Living in heaven eventually I will stop loving and get bored of everyone I love and existence will get boring. If I go unconscious I will not remember anything in my past life. If I get reincarnated I will not remember anything in my past life. No matter the outcome ever scenario is terrifying. Nothing I do in this life will matter.,no
YouTube,I've never seen such a shallow and naive philosophical perspective.,no
YouTube,"I've been having real bad panic attacks over this kind of stuff for years now...I never know what to do about it, I hate being alive, cause that means I will,someday, die, and I really really don't want that to happen, I don't wanna stop being. I know that whilst I am, death is not, and when death is, I am not, but that's what scares me
I'm not even an adult yet and I suffer and grieve over things that are so so far from me, but there's nothing more I can do
Does anyone know a way of helping w this? I'd really really appreciate it :c",no
YouTube,"geez, why believe in a meaningless existence and go through an existential crisis when there is a better alternative present? how does it hurt to simply believe in an afterlife and live in peace?",no
YouTube,"Am I the only one who doesn't normally get existential dread from watching their videos, but felt a lot of it watching this one? I can't put my finger on why.",no
YouTube,Thank you guys for putting out this video. I can’t overstate how much it means to me. This stuff is challenging and scary.,no
YouTube,I feel like Optimist Nihilism is more Optimistic than Optimism,no
YouTube,"In the vast expanse where questions twirl,
Kurzgesagt unfolds an optimistic swirl.
Nihilism and optimism in a dance so grand,
A poetic journey in the existential sand.

Optimistic Nihilism, a paradoxical theme,
In the cosmic ballet, where meanings gleam.
Life's transient whispers, in the nihilistic breeze,
A poetic exploration, where perspectives tease.

No inherent purpose, yet a canvas so wide,
Optimistic Nihilism, in the existential tide.
Create your own meaning, the narrative's key,
A poetic revelation where choices decree.

Stars that burn and galaxies that spin,
Optimistic Nihilism, where realities begin.
Embrace the void, let the optimism unfurl,
A poetic odyssey in the existential swirl.

So let the cosmic nihilism meet optimism's rhyme,
In Kurzgesagt's narrative, where perspectives climb.
Optimistic Nihilism, in the philosophical stream,
A poetic exploration, where meanings dream.",no
YouTube,"I view Nihilism in 3 branches:
Existential Nihilism (Jean-Paul Sartre) emphasizes the responsibility to create one's own meaning in the absence of inherent purpose.

Positive Nihilism (Friedrich Nietzsche) takes an affirmative stance, viewing the lack of inherent meaning as an opportunity for individual and collective empowerment to shape values.
- This video would fall under this category. ""optimistic"" is another way of saying ""positive"".


Absurdism (Albert Camus) acknowledges the inherent lack of meaning but focuses on the tension between the human quest for meaning and the irrationality of the universe, advocating for an authentic confrontation with the absurd.",no
YouTube,"""In the midst of chaos, there is also opportunity."" - Son-tsu

There are no absolutes, so there is nothing but potential",no
YouTube,This is actually its own school of thought called Absurdism!!!,no
YouTube,"There must be a purpose of life and we cannot know it, at least for now. So it is better to create a purpose of life than trying to find it.",no
YouTube,"Stalin, Mao, hitler and many others like them did what they felt was ""good"", and they got to decide, but....😅😅",no
YouTube,Absolutely nothing has made me feel so alive....I'ma go have some fun now and not give a crap what people think about me.,no
YouTube,This is the most boring philosophy. Defending or explaining your nihilistic point of view is meaningless and contradictory to the premise. Finding meaning in anything defeats the purpose.,no
YouTube,this video is the rawest shit i've ever seen in my life. every single line is a banger.,no
YouTube,"""Every mistake you made will not matter in the end"" this is a dangerous theory if got into the wrong hands",no
YouTube,Close your eyes. Count to one. That’s how long forever feels.,no
YouTube,"Nihilism is the reason things are the way they are in this world, at this time. Since ""nothing in life matters"" people have started to sin their souls away. 
It's not a good philosophy.",no
YouTube,"This is how I feel. Humans are nothing but specs in a dead universe, that will quickly pass on, and this is why we must make an impact while we can.",no
YouTube,"We dont know enough to be nihilistic.
Like, if objektivity cant by definition create subjektivity, then what does it mean for existence and the universe that conciousness exists?
If after death would equal before death, then why would you stay dead and not turn up alive as someone else in the past or future?
If conciousness is a fundamental part of you and therefor the universe, wouldnt the universe itself be you and feel like somethink to be it, then what would it be like in case if a heat death?.. I mean the universe would still exist. What is conciousness without time?
If you were god, would you create a heaven were conciousness could never fade? Wouldnt that also be horrific when you cant stop your own perception forever if you stretch it to eternety?
I would not know what universe I would create and what would be good for me.
That calmes me a lot about knowing so little, that nihilisim becomes a much less obvious choice. 

For me life/ conciousness is like an ocean and everyone of us an individual wave that at same point may fade, but becomes part of the ocean again and later part of a new wave.
Just while we are the wave we feel seperated from the ocean and forget that we are part of it.

Maybe that helps someone...",no
YouTube,Point is - do not waste your time. There's so much interesting things going on.,no
YouTube,This kinda pissed me off 😂 I’ll come back to it lol.,no
YouTube,He was against democracy because he was a tome of unpopular opinions.,no
YouTube,"I've said it for years that it should be an IQ test in order to vote.
That would guaranty that people like Trump and most republicans in Congress never would win an election.",no
YouTube,"According to this philosophy, you have to be formally educated on geopolitical matters to vote, thereby being instructed by geopolitically influenced teachers on what is and what is not important when electing a candidate. Make sure they can pass the nationally mandatory tests, enforced by the electorates appointed, before they can vote them out. Gee, what could go wrong with that? Doesn't sound fishy at all right?😂😂😂",no
YouTube,This video was posted just after Trump was elected. People like democracy when they win,no
YouTube,There's a reason the US used to restrict voting to property owners,no
YouTube,"The who you would choose to sail a ship analogy is so ignorantly stupid. Especially as it’s supposed to have originated from some intellectual philosopher. 
 ‘There is no one man that can make a pencil’  
 Your refuse collector has a life and an opinion equal to any surgeons, fisherman’s, or philosophers. 
 A country is run by everyone in it. It’s destiny will be what it will be. Deal with it…",no
YouTube,"Democracy is a terrible system that only promotes the most popular of opinions to rule. Parliamentary democracy equally so, except in this form, there is an additional barrier of lies and deceit between vote and result.

So, what system in which people rule over other people works? ... _I'll wait._

You can't come up with an answer, can you?
I'll save you the mental effort; There is none.

No system works perfectly, because nothing can be perfect in an imperfect world. Corruption, treachery, you name it and it finds its way into office on way or another.
The best system of governance is the one least susceptible to malignant corruption, or corruption with 'evil' intentions.
And i think we all need only one look at our current systems to see that, our systems are susceptible to corruption as a child to grime.

We don't need to do good, we simply need to do _better._ To improve, mend.
Flaws will always be there, but if we accept the existence of even just one as an immutable fact, we accept all as guaranteed.
The end result of said acceptance: Your surroundings.",no
YouTube,"Athenian democracy only voted for their head of state, because he was the leader in war he had to be popular.  Legislators were chosen by lottery.  They knew that the rich would control popular elections.",no
YouTube,Democracy allows everybody to take care of his/her 'personal interests',no
YouTube,"Government by the people of the people and for the people but the people are retarded.

Is the only argument against Democracy I need.",no
YouTube,"Read it somewhere “democracy’ is rule of MUBS, and MUBS scream with one big mouth, and eat with thousands little mouth”",no
YouTube,"democracy is crap.  even educated people are easy to manipulate; public opinion for a candidate in such a system will be more important than real actions; decisions take a very long time to be made.  Only trained professional politicians who are not interested in public opinion should be in power.

Imagine if the ordinary uneducated people decided for doctors which medicines are best for a certain disease.  democracy is the same.",no
YouTube,Democracy is being abused and used by a current superpower on her own citizens and to influence / control the world as she see deem fit.,no
YouTube,everyone should pass an intelligence and social awareness exam before being allowed to vote,no
YouTube,"""Many forms of Government have been tried, and will be tried in this world of sin and woe. No one pretends that democracy is perfect or all-wise. Indeed it has been said that democracy is the worst form of Government except for all those other forms that have been tried.…""

-Winston Churchill",no
YouTube,"A pure democracy ultimately fails. Oh if only there were a system that picked and choose elements of democracy say, the good things about it like the right to vote etc. Oh if only there was something better then a democracy I don't know like a Constitutional Republic and maybe have it that the Constitution would be the law of the land and all citizens regardless of back ground,sex, race or if in the majority or minority would be equally protected under the law. Man! would that be nice, a country that is NOT a democracy but a Constitutional Republic. I hope one day there could be such a place and I also hope that a few hundred years after it's birth half of it's Gov body doesn't try to destroy that beautiful document and try to change such a country to lets say marxist utopia.",no
YouTube,"“Democracy means government of the people, by the people. But the people are retardd”
- A wise man’s quote.",no
YouTube,"As a layman - I suggest that a leader has to work relentlessly , be desirous of nothing for self or kith and kin , intellectual and tolerably literate.",no
YouTube,"the solution isn’t to get rid of democracy, but to educate the people the think more logically, sure there will still be ding bats but their votes would be the minority assuming the populace is educated",no
YouTube,A Country is like a ship all its voters and politicians  like the passengers and crew should know how it works or like a mismanaged ship it might sink !,no
YouTube,"meritocracy, then ? am confused as to what would be the best fit. socrates is right tho. poor educated people are easy to be manipulated anyway",no
YouTube,"In a democratic culture, people vote to improve themselves financially or otherwise, but the only way to do that in a democracy is to vote to worsen the circumstances of ""others.""
Democracy fragments a nation, ruins society, and eventually collapses it. It has happened over and over again throughout history. All empires eventually collapse.

Culture is confrontational in its nature. It robs you of individual freedom, privacy, resources, and eventually integrity.
A ruling elite is behind all cultures and it requires an establishment of governing bodies - states, churches, and/or corporations to function and uses correlated body fixated narcissists, sociopaths, and psychopaths to front, manage, and inevitably ruin a culture by the decadece of the inevitable correlating body fixated gynocentrics and homosexuals while the ruling elite is building up another culture somewhere else to profit from.

In a democratic culture, it is regarded as a civil duty to vote for politicians who - if they actually worked to solve our problems - would indeed disolve their own profession.
With weaponised currencies, military industrial complexes, radical nationalism, and religion, the politicians prey on the poor people's needs and the rich people's fears, dividing and conquering the people while dividing power amongst themselves and by that they consolidate a system with a well armed security detail, police, military, and a bureucracy that is nearly impenetrable and effectively work for a totalitarian global order.

Government by democracy is an orchestrated battlefield of ideologies where the people vote out of greed and to limit the rights of others. While the power seemingly shifts from the political left to right and visa versa, all people's rights are eventually eroded, and an ever consolidating and expanding political power structure and establishment is empowered, destroying soceity. 

Democracy is the worst idea ever. Just ask Socrates if you don't believe me. Oh, I almost forgot; people voted to kill him for speaking out against democracy.

Democracy is dystopic.

The ruling establishment is a cult, and it is controlled by a degenerate ruling elite.",no
